ID;KD_PROV;KD_KAB;KD_KEC;KD_DESA;NAMA;STATUS_ADM
47957;34;71;10;1002;PRAWIRODIRJAN;KELURAHAN
47958;34;71;11;1001;PURWOKINANTI;KELURAHAN
47959;34;71;11;1002;GUNUNGKETUR;KELURAHAN
47960;34;71;12;1001;KEPARAKAN;KELURAHAN
47961;34;71;12;1002;WIROGUNAN;KELURAHAN
47962;34;71;12;1003;BRONTOKUSUMAN;KELURAHAN
47963;34;71;13;1001;SEMAKI;KELURAHAN
47964;34;71;13;1002;MUJA MUJU;KELURAHAN
47965;34;71;13;1003;TAHUNAN;KELURAHAN
47966;34;71;13;1004;WARUNGBOTO;KELURAHAN
47967;34;71;13;1005;PANDEYAN;KELURAHAN
47968;34;71;13;1006;SOROSUTAN;KELURAHAN
47969;34;71;13;1007;GIWANGAN;KELURAHAN
47970;34;71;14;1001;REJOWINANGUN;KELURAHAN
47971;34;71;14;1002;PRENGGAN;KELURAHAN
47972;34;71;14;1003;PURBAYAN;KELURAHAN
47973;35;01;01;2001;WIDORO;DESA
47974;35;01;01;2002;SAWAHAN;DESA
47975;35;01;01;2003;KALAK;DESA
47976;35;01;01;2004;SENDANG;DESA
47977;35;01;01;2005;KLEPU;DESA
47978;35;01;01;2006;GEDOMPOL;DESA
47979;35;01;01;2007;CEMENG;DESA
47980;35;01;01;2008;GENDARAN;DESA
47981;35;01;01;2009;SUKODONO;DESA
47982;35;01;01;2010;SEKAR;DESA
47983;35;01;01;2011;DONOROJO;DESA
47984;35;01;01;2012;BELAH;DESA
47985;35;01;02;2001;DERSONO;DESA
47986;35;01;02;2002;SUGIHWARAS;DESA
47987;35;01;02;2003;WATUKARUNG;DESA
47988;35;01;02;2004;JLUBANG;DESA
47989;35;01;02;2005;CANDI;DESA
47990;35;01;02;2006;POKO;DESA
47991;35;01;02;2007;DADAPAN;DESA
47992;35;01;02;2008;PRINGKUKU;DESA
47993;35;01;02;2009;SOBO;DESA
47994;35;01;02;2010;NGADIREJAN;DESA
47995;35;01;02;2011;GLINGGANGAN;DESA
47996;35;01;02;2012;PELEM;DESA
47997;35;01;02;2013;TAMANASRI;DESA
47998;35;01;03;2001;BOMO;DESA
47999;35;01;03;2002;SOOKA;DESA
48000;35;01;03;2003;PUNUNG;DESA
48001;35;01;03;2004;MENDOLO KIDUL;DESA
48002;35;01;03;2005;PITON;DESA
48003;35;01;03;2006;KENDAL;DESA
48004;35;01;03;2007;WARENG;DESA
48005;35;01;03;2008;MANTREN;DESA
48006;35;01;03;2009;MENDOLO LOR;DESA
48007;35;01;03;2010;PLOSO;DESA
48008;35;01;03;2011;GONDOSARI;DESA
48009;35;01;03;2012;KEBONSARI;DESA
48010;35;01;03;2013;TINATAR;DESA
48011;35;01;04;1001;SIDOHARJO;KELURAHAN
48012;35;01;04;1002;PLOSO;KELURAHAN
48013;35;01;04;2003;KEMBANG;DESA
48014;35;01;04;2004;SUKOHARJO;DESA
48015;35;01;04;2005;KAYEN;DESA
48016;35;01;04;2006;SIRNOBOYO;DESA
48017;35;01;04;2007;ARJOWINANGUN;DESA
48018;35;01;04;1008;BALEHARJO;KELURAHAN
48019;35;01;04;2009;BANGUNSARI;DESA
48020;35;01;04;2010;SEDENG;DESA
48021;35;01;04;2011;SUMBERHARJO;DESA
48022;35;01;04;1012;PUCANGSEWU;KELURAHAN
48023;35;01;04;1013;PACITAN;KELURAHAN
48024;35;01;04;2014;TANJUNGSARI;DESA
48025;35;01;04;2015;MENADI;DESA
48026;35;01;04;2016;MENTORO;DESA
48027;35;01;04;2017;PURWOREJO;DESA
48028;35;01;04;2018;NANGGUNGAN;DESA
48029;35;01;04;2019;WIDORO;DESA
48030;35;01;04;2020;SEMANTEN;DESA
48031;35;01;04;2021;SAMBONG;DESA
48032;35;01;04;2022;BANJARSARI;DESA
48033;35;01;04;2023;BOLOSINGO;DESA
48034;35;01;04;2024;PONGGOK;DESA
48035;35;01;04;2025;TAMBAKREJO;DESA
48036;35;01;05;2001;PLUMBUNGAN;DESA
48037;35;01;05;2002;KARANGNONGKO;DESA
48038;35;01;05;2003;KALIPELUS;DESA
48039;35;01;05;2004;KARANGANYAR;DESA
48040;35;01;05;2005;KATIPUGAL;DESA
48041;35;01;05;2006;KLESEM;DESA
48042;35;01;05;2007;SIDOMULYO;DESA
48043;35;01;05;2008;WORAWARI;DESA
48044;35;01;05;2009;MANTREN;DESA
48045;35;01;05;2010;GAWANG;DESA
48046;35;01;05;2011;KEBONAGUNG;DESA
48047;35;01;05;2012;PURWOASRI;DESA
48048;35;01;05;2013;BANJARJO;DESA
48049;35;01;05;2014;GEMBUK;DESA
48050;35;01;05;2015;SANGGRAHAN;DESA
48051;35;01;05;2016;PUNJUNG;DESA
48052;35;01;05;2017;WONOGONDO;DESA
48053;35;01;05;2018;KETEPUNG;DESA
48054;35;01;05;2019;KETRO;DESA
48055;35;01;06;2001;MLATI;DESA
48056;35;01;06;2002;SEDAYU;DESA
48057;35;01;06;2003;TREMAS;DESA
48058;35;01;06;2004;ARJOSARI;DESA
48059;35;01;06;2005;GUNUNGSARI;DESA
48060;35;01;06;2006;PAGUTAN;DESA
48061;35;01;06;2007;GEMBONG;DESA
48062;35;01;06;2008;BORANG;DESA
48063;35;01;06;2009;GEGERAN;DESA
48064;35;01;06;2010;KEDUNGBENDO;DESA
48065;35;01;06;2011;MANGUNHARJO;DESA
48066;35;01;06;2012;JETISKIDUL;DESA
48067;35;01;06;2013;TEMON;DESA
48068;35;01;06;2014;KARANGGEDE;DESA
48069;35;01;06;2015;GAYUHAN;DESA
48070;35;01;06;2016;KARANGREJO;DESA
48071;35;01;06;2017;JATIMALANG;DESA
48072;35;01;07;2001;GONDANG;DESA
48073;35;01;07;2002;MUJING;DESA
48074;35;01;07;2003;SEMPU;DESA
48075;35;01;07;2004;NAWANGAN;DESA
48076;35;01;07;2005;TOKAWI;DESA
48077;35;01;07;2006;JETIS LOR;DESA
48078;35;01;07;2007;PENGGUNG;DESA
48079;35;01;07;2008;PAKIS BARU;DESA
48080;35;01;07;2009;NGROMO;DESA
48081;35;01;08;2001;PETUNGSINARANG;DESA
48082;35;01;08;2002;NGUNUT;DESA
48083;35;01;08;2003;BANDAR;DESA
48084;35;01;08;2004;KLEDUNG;DESA
48085;35;01;08;2005;TUMPUK;DESA
48086;35;01;08;2006;WATUPATOK;DESA
48087;35;01;08;2007;BANGUNSARI;DESA
48088;35;01;08;2008;JERUK;DESA
48089;35;01;09;2001;KEBONDALEM;DESA
48090;35;01;09;2002;GEDANGAN;DESA
48091;35;01;09;2003;NGRECO;DESA
48092;35;01;09;2004;KASIHAN;DESA
48093;35;01;09;2005;PUCANGOMBO;DESA
48094;35;01;09;2006;GEMAHARJO;DESA
48095;35;01;09;2007;PLOSO;DESA
48096;35;01;09;2008;TEGALOMBO;DESA
48097;35;01;09;2009;KEMUNING;DESA
48098;35;01;09;2010;TAHUNAN;DESA
48099;35;01;09;2011;TAHUNAN BARU;DESA
48100;35;01;10;2001;JETAK;DESA
48101;35;01;10;2002;NGLARAN;DESA
48102;35;01;10;2003;WONOANTI;DESA
48103;35;01;10;2004;PADI;DESA
48104;35;01;10;2005;KLUWIH;DESA
48105;35;01;10;2006;BUNGUR;DESA
48106;35;01;10;2007;TULAKAN;DESA
48107;35;01;10;2008;JATIGUNUNG;DESA
48108;35;01;10;2009;GASANG;DESA
48109;35;01;10;2010;KALIKUNING;DESA
48110;35;01;10;2011;NGILE;DESA
48111;35;01;10;2012;BUBAKAN;DESA
48112;35;01;10;2013;LOSARI;DESA
48113;35;01;10;2014;NGUMBUL;DESA
48114;35;01;10;2015;WONOSIDI;DESA
48115;35;01;10;2016;KETRO;DESA
48116;35;01;11;2001;SIDOMULYO;DESA
48117;35;01;11;2002;HADIWARNO;DESA
48118;35;01;11;2003;TANJUNGPURO;DESA
48119;35;01;11;2004;HADILUWIH;DESA
48120;35;01;11;2005;PAGEREJO;DESA
48121;35;01;11;2006;WIYORO;DESA
48122;35;01;11;2007;NGADIROJO;DESA
48123;35;01;11;2008;BOGOHARJO;DESA
48124;35;01;11;2009;COKROKEMBANG;DESA
48125;35;01;11;2010;BODAG;DESA
48126;35;01;11;2011;TANJUNGLOR;DESA
48127;35;01;11;2012;NOGOSARI;DESA
48128;35;01;11;2013;CANGKRING;DESA
48129;35;01;11;2014;WONODADI WETAN;DESA
48130;35;01;11;2015;WONODADI KULON;DESA
48131;35;01;11;2016;WONOKARTO;DESA
48132;35;01;11;2017;WONOSOBO;DESA
48133;35;01;11;2018;WONOASRI;DESA
48134;35;01;12;2001;PAGERKIDUL;DESA
48135;35;01;12;2002;PAGERLOR;DESA
48136;35;01;12;2003;SUKOREJO;DESA
48137;35;01;12;2004;SUDIMORO;DESA
48138;35;01;12;2005;KETANGGUNG;DESA
48139;35;01;12;2006;KLEPU;DESA
48140;35;01;12;2007;SEMBOWO;DESA
48141;35;01;12;2008;KARANGMULYO;DESA
48142;35;01;12;2009;GUNUNGREJO;DESA
48143;35;01;12;2010;SUMBEREJO;DESA
48144;35;02;01;2001;TUGUREJO;DESA
48145;35;02;01;2002;SENEPO;DESA
48146;35;02;01;2003;SLAHUNG;DESA
48147;35;02;01;2004;CALUK;DESA
48148;35;02;01;2005;BROTO;DESA
48149;35;02;01;2006;MENGGARE;DESA
48150;35;02;01;2007;KAMBENG;DESA
48151;35;02;01;2008;WATES;DESA
48152;35;02;01;2009;NGILO-ILO;DESA
48153;35;02;01;2010;DURI;DESA
48154;35;02;01;2011;NGLONING;DESA
48155;35;02;01;2012;PLANCUNGAN;DESA
48156;35;02;01;2013;JEBENG;DESA
48157;35;02;01;2014;GALAK;DESA
48158;35;02;01;2015;TRUNENG;DESA
48159;35;02;01;2016;SIMO;DESA
48160;35;02;01;2017;CRABAK;DESA
48161;35;02;01;2018;MOJOPITU;DESA
48162;35;02;01;2019;GUNDIK;DESA
48163;35;02;01;2020;NAILAN;DESA
48164;35;02;01;2021;GOMBANG;DESA
48165;35;02;01;2022;JANTI;DESA
48166;35;02;02;2001;WONODADI;DESA
48167;35;02;02;2002;SENDANG;DESA
48168;35;02;02;2003;BAOSAN KIDUL;DESA
48169;35;02;02;2004;BINADE;DESA
48170;35;02;02;2005;MRAYAN;DESA
48171;35;02;02;2006;BAOSAN LOR;DESA
48172;35;02;02;2007;TEMON;DESA
48173;35;02;02;2008;SELUR;DESA
48174;35;02;02;2009;NGRAYUN;DESA
48175;35;02;02;2010;CEPOKO;DESA
48176;35;02;02;2011;GEDANGAN;DESA
48177;35;02;03;2001;PELEM;DESA
48178;35;02;03;2002;KORIPAN;DESA
48179;35;02;03;2003;BEKARE;DESA
48180;35;02;03;2004;NAMBAK;DESA
48181;35;02;03;2005;KALISAT;DESA
48182;35;02;03;2006;MUNGGU;DESA
48183;35;02;03;2007;PAGER;DESA
48184;35;02;03;2008;BELANG;DESA
48185;35;02;03;2009;BUNGKAL;DESA
48186;35;02;03;2010;KETONGGO;DESA
48187;35;02;03;2011;KUNTI;DESA
48188;35;02;03;2012;BANCAR;DESA
48189;35;02;03;2013;PADAS;DESA
48190;35;02;03;2014;BUNGU;DESA
48191;35;02;03;2015;KUPUK;DESA
48192;35;02;03;2016;SAMBILAWANG;DESA
48193;35;02;03;2017;KWAJON;DESA
48194;35;02;03;2018;BEDIWETAN;DESA
48195;35;02;03;2019;BEDIKULON;DESA
48196;35;02;04;2001;GAJAH;DESA
48197;35;02;04;2002;WRINGINANOM;DESA
48198;35;02;04;2003;NGADISANAN;DESA
48199;35;02;04;2004;MAGUWAN;DESA
48200;35;02;04;2005;NGLEWAN;DESA
48201;35;02;04;2006;BEDINGIN;DESA
48202;35;02;04;2007;BANCANGAN;DESA
48203;35;02;04;2008;CAMPUREJO;DESA
48204;35;02;04;2009;CAMPURSARI;DESA
48205;35;02;04;2010;BULU;DESA
48206;35;02;04;2011;SAMBIT;DESA
48207;35;02;04;2012;BESUKI;DESA
48208;35;02;04;2013;WILANGAN;DESA
48209;35;02;04;2014;BANGSALAN;DESA
48210;35;02;04;2015;KEMUNING;DESA
48211;35;02;04;2016;JRAKAH;DESA
48212;35;02;05;2001;TUMPUK;DESA
48213;35;02;05;2002;PANGKAL;DESA
48214;35;02;05;2003;TUMPAK PELEM;DESA
48215;35;02;05;2004;TEMPURAN;DESA
48216;35;02;05;2005;SRITI;DESA
48217;35;02;05;2006;TEMON;DESA
48218;35;02;05;2007;SAWOO;DESA
48219;35;02;05;2008;PRAYUNGAN;DESA
48220;35;02;05;2009;TUGUREJO;DESA
48221;35;02;05;2010;GROGOL;DESA
48222;35;02;05;2011;KETRO;DESA
48223;35;02;05;2012;KORI;DESA
48224;35;02;05;2013;BONDRANG;DESA
48225;35;02;05;2014;NGINDENG;DESA
48226;35;02;06;2001;NGADIROJO;DESA
48227;35;02;06;2002;KLEPU;DESA
48228;35;02;06;2003;SURU;DESA
48229;35;02;06;2004;SOOKO;DESA
48230;35;02;06;2005;BEDOHO;DESA
48231;35;02;06;2006;JURUG;DESA
48232;35;02;07;2001;KARANGPATIHAN;DESA
48233;35;02;07;2002;TEGALREJO;DESA
48234;35;02;07;2003;BEDRUG;DESA
48235;35;02;07;2004;WAGIR KIDUL;DESA
48236;35;02;07;2005;SINGGAHAN;DESA
48237;35;02;07;2006;PATIK;DESA
48238;35;02;07;2007;PULUNG;DESA
48239;35;02;07;2008;PULUNG MERDIKO;DESA
48240;35;02;07;2009;SIDOHARJO;DESA
48241;35;02;07;2010;WOTAN;DESA
48242;35;02;07;2011;PLUNTURAN;DESA
48243;35;02;07;2012;POMAHAN;DESA
48244;35;02;07;2013;KESUGIHAN;DESA
48245;35;02;07;2014;SERAG;DESA
48246;35;02;07;2015;WAYANG;DESA
48247;35;02;07;2016;MUNGGUNG;DESA
48248;35;02;07;2017;BEKIRING;DESA
48249;35;02;07;2018;BANARAN;DESA
48250;35;02;08;2001;TUGU;DESA
48251;35;02;08;2002;CANDI;DESA
48252;35;02;08;2003;TOTOKAN;DESA
48253;35;02;08;2004;NGRUKEM;DESA
48254;35;02;08;2005;SIWALAN;DESA
48255;35;02;08;2006;JORESAN;DESA
48256;35;02;08;2007;NGLUMPANG;DESA
48257;35;02;08;2008;GONTOR;DESA
48258;35;02;08;2009;GANDU;DESA
48259;35;02;08;2010;JABUNG;DESA
48260;35;02;08;2011;BAJANG;DESA
48261;35;02;08;2012;MLARAK;DESA
48262;35;02;08;2013;SERANGAN;DESA
48263;35;02;08;2014;SUREN;DESA
48264;35;02;08;2015;KAPONAN;DESA
48265;35;02;09;2001;NGASINAN;DESA
48266;35;02;09;2002;KUTU KULON;DESA
48267;35;02;09;2003;KUTU WETAN;DESA
48268;35;02;09;2004;KRADENAN;DESA
48269;35;02;09;2005;MOJOMATI;DESA
48270;35;02;09;2006;COPER;DESA
48271;35;02;09;2007;MOJOREJO;DESA
48272;35;02;09;2008;KARANGGEBANG;DESA
48273;35;02;09;2009;JETIS;DESA
48274;35;02;09;2010;TEGALSARI;DESA
48275;35;02;09;2011;WONOKETRO;DESA
48276;35;02;09;2012;JOSARI;DESA
48277;35;02;09;2013;TURI;DESA
48278;35;02;09;2014;WINONG;DESA
48279;35;02;10;2001;DEMANGAN;DESA
48280;35;02;10;2002;NGABAR;DESA
48281;35;02;10;2003;MADUSARI;DESA
48282;35;02;10;2004;BETON;DESA
48283;35;02;10;2005;SEKARAN;DESA
48284;35;02;10;2006;BRAHU;DESA
48285;35;02;10;2007;KEPUHRUBUH;DESA
48286;35;02;10;2008;SAWUH;DESA
48287;35;02;10;2009;JARAK;DESA
48288;35;02;10;2010;TRANJANG;DESA
48289;35;02;10;2011;PIJERAN;DESA
48290;35;02;10;2012;MANUK;DESA
48291;35;02;10;2013;SIMAN;DESA
48292;35;02;10;2014;PATIHAN KIDUL;DESA
48293;35;02;10;2015;RONOSENTANAN;DESA
48294;35;02;10;2016;TAJUG;DESA
48295;35;02;10;1017;RONOWIJAYAN;KELURAHAN
48296;35;02;10;1018;MANGUNSUMAN;KELURAHAN
48297;35;02;11;2001;PANDAK;DESA
48298;35;02;11;2002;BULU KIDUL;DESA
48299;35;02;11;2003;BULAK;DESA
48300;35;02;11;2004;NGENDUT;DESA
48301;35;02;11;2005;KARANGPATIHAN;DESA
48302;35;02;11;2006;SUMBEREJO;DESA
48303;35;02;11;2007;NGUMPUL;DESA
48304;35;02;11;2008;NGRAKET;DESA
48305;35;02;11;2009;DADAPAN;DESA
48306;35;02;11;2010;SINGKIL;DESA
48307;35;02;11;2011;KARANGAN;DESA
48308;35;02;11;2012;BAJANG;DESA
48309;35;02;11;2013;BALONG;DESA
48310;35;02;11;2014;JALEN;DESA
48311;35;02;11;2015;KARANGMOJO;DESA
48312;35;02;11;2016;SEDARAT;DESA
48313;35;02;11;2017;PURWOREJO;DESA
48314;35;02;11;2018;TATUNG;DESA
48315;35;02;11;2019;MUNENG;DESA
48316;35;02;11;2020;NGAMPEL;DESA
48317;35;02;12;2001;TEGALOMBO;DESA
48318;35;02;12;2002;NONGKODONO;DESA
48319;35;02;12;2003;SUKOSARI;DESA
48320;35;02;12;2004;NGRANDU;DESA
48321;35;02;12;2005;NGLARANGAN;DESA
48322;35;02;12;2006;BRINGIN;DESA
48323;35;02;12;2007;PENGKOL;DESA
48324;35;02;12;2008;GABEL;DESA
48325;35;02;12;2009;CILUK;DESA
48326;35;02;12;2010;SEMANDING;DESA
48327;35;02;12;2011;TOSANAN;DESA
48328;35;02;12;2012;MARON;DESA
48329;35;02;12;2013;SOMOROTO;DESA
48330;35;02;12;2014;PLOSOJENAR;DESA
48331;35;02;12;2015;CARAT;DESA
48332;35;02;12;2016;KAUMAN;DESA
48333;35;02;13;2001;DAYAKAN;DESA
48334;35;02;13;2002;KARANGAN;DESA
48335;35;02;13;2003;TANJUNGGUNUNG;DESA
48336;35;02;13;2004;KARANGJOHO;DESA
48337;35;02;13;2005;TANJUNGREJO;DESA
48338;35;02;13;2006;BANDARALIM;DESA
48339;35;02;13;2007;KAPURAN;DESA
48340;35;02;13;2008;WATUBONANG;DESA
48341;35;02;13;2009;BITING;DESA
48342;35;02;13;2010;BADEGAN;DESA
48343;35;02;14;2001;SAMPUNG;DESA
48344;35;02;14;2002;POHIJO;DESA
48345;35;02;14;2003;JENANGAN;DESA
48346;35;02;14;2004;NGLURUP;DESA
48347;35;02;14;2005;TULUNG;DESA
48348;35;02;14;2006;CARANGREJO;DESA
48349;35;02;14;2007;PAGERUKIR;DESA
48350;35;02;14;2008;KUNTI;DESA
48351;35;02;14;2009;GLINGGANG;DESA
48352;35;02;14;2010;GELANGKULON;DESA
48353;35;02;14;2011;KARANGWALUH;DESA
48354;35;02;14;2012;RINGINPUTIH;DESA
48355;35;02;15;2001;SUKOREJO;DESA
48356;35;02;15;2002;BANGUNREJO;DESA
48357;35;02;15;2003;SIDOREJO;DESA
48358;35;02;15;2004;NAMBANGREJO;DESA
48359;35;02;15;2005;LENGKONG;DESA
48360;35;02;15;2006;GELANG LOR;DESA
48361;35;02;15;2007;SERANGAN;DESA
48362;35;02;15;2008;NAMPAN;DESA
48363;35;02;15;2009;KRANGGAN;DESA
48364;35;02;15;2010;GOLAN;DESA
48365;35;02;15;2011;PRAJEGAN;DESA
48366;35;02;15;2012;KEDUNGBANTENG;DESA
48367;35;02;15;2013;KARANGLO LOR;DESA
48368;35;02;15;2014;GEGERAN;DESA
48369;35;02;15;2015;GANDUKEPUH;DESA
48370;35;02;15;2016;KALIMALANG;DESA
48371;35;02;15;2017;SRAGI;DESA
48372;35;02;15;2018;MOROSARI;DESA
48373;35;02;16;1001;KERTOSARI;KELURAHAN
48374;35;02;16;2002;CEKOK;DESA
48375;35;02;16;1003;PATIHAN WETAN;KELURAHAN
48376;35;02;16;2004;JAPAN;DESA
48377;35;02;16;1005;KADIPATEN;KELURAHAN
48378;35;02;16;2006;GUPOLO;DESA
48379;35;02;16;2007;POLOREJO;DESA
48380;35;02;16;2008;BARENG;DESA
48381;35;02;16;2009;NGUNUT;DESA
48382;35;02;16;2010;SUKOSARI;DESA
48383;35;02;16;2011;LEMBAH;DESA
48384;35;02;16;2012;PONDOK;DESA
48385;35;02;16;2013;BABADAN;DESA
48386;35;02;16;2014;PURWOSARI;DESA
48387;35;02;16;2015;TRISONO;DESA
48388;35;02;17;1001;PAJU;KELURAHAN
48389;35;02;17;1002;BROTONEGARAN;KELURAHAN
48390;35;02;17;1003;PAKUNDEN;KELURAHAN
48391;35;02;17;1004;KEPATIHAN;KELURAHAN
48392;35;02;17;1005;SURODIKRAMAN;KELURAHAN
48393;35;02;17;1006;PURBOSUMAN;KELURAHAN
48394;35;02;17;1007;TONATAN;KELURAHAN
48395;35;02;17;1008;BANGUNSARI;KELURAHAN
48396;35;02;17;1009;TAMANARUM;KELURAHAN
48397;35;02;17;1010;KAUMAN;KELURAHAN
48398;35;02;17;1011;TAMBAKBAYAN;KELURAHAN
48399;35;02;17;1012;PINGGIRSARI;KELURAHAN
48400;35;02;17;1013;MANGKUJAYAN;KELURAHAN
48401;35;02;17;1014;BANYUDONO;KELURAHAN
48402;35;02;17;1015;NOLOGATEN;KELURAHAN
48403;35;02;17;1016;COKROMENGGALAN;KELURAHAN
48404;35;02;17;1017;KENITEN;KELURAHAN
48405;35;02;17;1018;JINGGLONG;KELURAHAN
48406;35;02;17;1019;BEDURI;KELURAHAN
48407;35;02;18;1001;SETONO;KELURAHAN
48408;35;02;18;1002;SINGOSAREN;KELURAHAN
48409;35;02;18;2003;MRICAN;DESA
48410;35;02;18;2004;PLALANGAN;DESA
48411;35;02;18;2005;NGLAYANG;DESA
48412;35;02;18;2006;JENANGAN;DESA
48413;35;02;18;2007;JIMBE;DESA
48414;35;02;18;2008;NGRUPIT;DESA
48415;35;02;18;2009;PINTU;DESA
48416;35;02;18;2010;SEDAH;DESA
48417;35;02;18;2011;PANJENG;DESA
48418;35;02;18;2012;SRATEN;DESA
48419;35;02;18;2013;SEMANDING;DESA
48420;35;02;18;2014;TANJUNGSARI;DESA
48421;35;02;18;2015;PARINGAN;DESA
48422;35;02;18;2016;WATES;DESA
48423;35;02;18;2017;KEMIRI;DESA
48424;35;02;19;2001;NGROGUNG;DESA
48425;35;02;19;2002;SAHANG;DESA
48426;35;02;19;2003;WAGIR LOR;DESA
48427;35;02;19;2004;TALUN;DESA
48428;35;02;19;2005;GONDOWIDO;DESA
48429;35;02;19;2006;PUPUS;DESA
48430;35;02;19;2007;NGEBEL;DESA
48431;35;02;19;2008;SEMPU;DESA
48432;35;02;20;2001;JONGGOL;DESA
48433;35;02;20;2002;POKO;DESA
48434;35;02;20;2003;SENDANG;DESA
48435;35;02;20;2004;BRINGINAN;DESA
48436;35;02;20;2005;KARANGLO KIDUL;DESA
48437;35;02;20;2006;KREBET;DESA
48438;35;02;20;2007;BULU LOR;DESA
48439;35;02;20;2008;JAMBON;DESA
48440;35;02;20;2009;BLEMBEM;DESA
48441;35;02;20;2010;PULOSARI;DESA
48442;35;02;20;2011;MENANG;DESA
48443;35;02;20;2012;SRANDIL;DESA
48444;35;02;20;2013;SIDOHARJO;DESA
48445;35;02;21;2001;BARENG;DESA
48446;35;02;21;2002;TAMBANG;DESA
48447;35;02;21;2003;KRISIK;DESA
48448;35;02;21;2004;PUDAK WETAN;DESA
48449;35;02;21;2005;BANJAREJO;DESA
48450;35;02;21;2006;PUDAK KULON;DESA
48451;35;03;01;2001;BESUKI;DESA
48452;35;03;01;2002;TERBIS;DESA
48453;35;03;01;2003;KARANGTENGAH;DESA
48454;35;03;01;2004;WONOCOYO;DESA
48455;35;03;01;2005;DEPOK;DESA
48456;35;03;01;2006;KERTOSONO;DESA
48457;35;03;01;2007;GAYAM;DESA
48458;35;03;01;2008;PANGGUL;DESA
48459;35;03;01;2009;BODAG;DESA
48460;35;03;01;2010;TANGKIL;DESA
48461;35;03;01;2011;NGLEBENG;DESA
48462;35;03;01;2012;BANJAR;DESA
48463;35;03;01;2013;NGRENCAK;DESA
48464;35;03;01;2014;BARANG;DESA
48465;35;03;01;2015;SAWAHAN;DESA
48466;35;03;01;2016;MANGGIS;DESA
48467;35;03;01;2017;NGRAMBINGAN;DESA
48468;35;03;02;2001;NGULUNGKULON;DESA
48469;35;03;02;2002;SOBO;DESA
48470;35;03;02;2003;NGULUNGWETAN;DESA
48471;35;03;02;2004;CRAKEN;DESA
48472;35;03;02;2005;MASARAN;DESA
48473;35;03;02;2006;TAWING;DESA
48474;35;03;02;2007;KARANGTURI;DESA
48475;35;03;02;2008;MUNJUNGAN;DESA
48476;35;03;02;2009;BESUKI;DESA
48477;35;03;02;2010;BENDOROTO;DESA
48478;35;03;02;2011;BANGUN;DESA
48479;35;03;03;2001;SIDOMULYO;DESA
48480;35;03;03;2002;PUYUNG;DESA
48481;35;03;03;2003;JOHO;DESA
48482;35;03;03;2004;KEMBANGAN;DESA
48483;35;03;03;2005;PAKEL;DESA
48484;35;03;03;2006;PULE;DESA
48485;35;03;03;2007;TANGGARAN;DESA
48486;35;03;03;2008;KARANGANYAR;DESA
48487;35;03;03;2009;JOMBOK;DESA
48488;35;03;03;2010;SUKOKIDUL;DESA
48489;35;03;04;2001;CAKUL;DESA
48490;35;03;04;2002;SIKI;DESA
48491;35;03;04;2003;WATUAGUNG;DESA
48492;35;03;04;2004;PANDEAN;DESA
48493;35;03;04;2005;PETUNG;DESA
48494;35;03;04;2006;SALAMWATES;DESA
48495;35;03;04;2007;DONGKO;DESA
48496;35;03;04;2008;SUMBERBENING;DESA
48497;35;03;04;2009;NGERDANI;DESA
48498;35;03;04;2010;PRINGAPUS;DESA
48499;35;03;05;2001;NGLINGGIS;DESA
48500;35;03;05;2002;GADING;DESA
48501;35;03;05;2003;DUREN;DESA
48502;35;03;05;2004;PUCANGANAK;DESA
48503;35;03;05;2005;NGEPEH;DESA
48504;35;03;05;2006;JAMBU;DESA
48505;35;03;05;2007;DERMOSARI;DESA
48506;35;03;05;2008;SUKOREJO;DESA
48507;35;03;05;2009;TUMPUK;DESA
48508;35;03;05;2010;WINONG;DESA
48509;35;03;05;2011;TEGAREN;DESA
48510;35;03;05;2012;GONDANG;DESA
48511;35;03;05;2013;NGLONGSOR;DESA
48512;35;03;05;2014;BANARAN;DESA
48513;35;03;05;2015;PRAMBON;DESA
48514;35;03;06;2001;KAYEN;DESA
48515;35;03;06;2002;JATI;DESA
48516;35;03;06;2003;KARANGAN;DESA
48517;35;03;06;2004;KERJO;DESA
48518;35;03;06;2005;KEDUNGSIGIT;DESA
48519;35;03;06;2006;SALAMREJO;DESA
48520;35;03;06;2007;SUKOWETAN;DESA
48521;35;03;06;2008;NGENTRONG;DESA
48522;35;03;06;2009;SUMBER;DESA
48523;35;03;06;2010;BULUAGUNG;DESA
48524;35;03;06;2011;SUMBERINGIN;DESA
48525;35;03;06;2012;JATIPRAHU;DESA
48526;35;03;07;2001;NGADIMULYO;DESA
48527;35;03;07;2002;BOGORAN;DESA
48528;35;03;07;2003;TIMAHAN;DESA
48529;35;03;07;2004;BENDOAGUNG;DESA
48530;35;03;07;2005;KARANGREJO;DESA
48531;35;03;07;2006;SUGIHAN;DESA
48532;35;03;07;2007;SENDEN;DESA
48533;35;03;08;2001;KARANGGANDU;DESA
48534;35;03;08;2002;SAWAHAN;DESA
48535;35;03;08;2003;DUKUH;DESA
48536;35;03;08;2004;PAKEL;DESA
48537;35;03;08;2005;MARGOMULYO;DESA
48538;35;03;08;2006;NGEMBEL;DESA
48539;35;03;08;2007;SLAWE;DESA
48540;35;03;08;2008;GEMAHARJO;DESA
48541;35;03;08;2009;WATULIMO;DESA
48542;35;03;08;2010;WATUAGUNG;DESA
48543;35;03;08;2011;PRIGI;DESA
